data,type,rate,amount,total
2019-05-07 03:17:18,buy,5939.54,0.0975,579.10515
2019-05-07 03:17:22,buy,5939.54,0.0075,44.54655
2019-05-07 03:17:24,buy,5939.54,0.0052,30.885608
2019-05-07 03:17:24,buy,5939.54,0.0494,293.413276
2019-05-07 03:17:25,buy,5939.54,0.0494,293.413276
2019-05-07 03:17:47,buy,5940,0.0052,30.888
2019-05-07 03:17:48,buy,5940,0.0363,215.622
2019-05-07 03:17:49,buy,5940,0.0016,9.504
2019-05-07 03:17:49,buy,5940,0.0074,43.956
2019-05-07 03:17:49,buy,5939.54,0.0168,99.784272
2019-05-07 03:17:50,buy,5939.54,0.0084,49.892136
2019-05-07 03:17:51,buy,5939.54,0.0055,32.66747
2019-05-07 03:17:51,buy,5939.54,0.0087,51.673998
2019-05-07 03:17:52,buy,5939.54,0.0253,150.270362
2019-05-07 03:17:52,buy,5939.54,0.0032,19.006528
2019-05-07 03:17:53,buy,5939.54,0.0025,14.84885
2019-05-07 03:17:54,buy,5939.54,0.0019,11.285126
2019-05-07 03:17:55,buy,5939.54,0.0016,9.503264
2019-05-07 03:17:56,buy,5939.54,0.0016,9.503264
2019-05-07 03:17:57,buy,5939.54,0.0016,9.503264
2019-05-07 03:17:58,buy,5939.54,1.0055,5972.20747
2019-05-07 03:17:58,buy,5939.54,0.01,59.3954
2019-05-07 03:17:58,buy,5939.54,0.002,11.87908
2019-05-07 03:17:58,buy,5939.54,3.7025,21991.14685
2019-05-07 03:17:58,buy,5939.54,0.0016,9.503264
2019-05-07 03:17:58,buy,5939.54,0.0077,45.734458
2019-05-07 03:17:58,buy,5939.54,0.0171,101.566134
2019-05-07 03:18:01,buy,5939.54,0.19,1128.5126
2019-05-07 03:18:03,buy,5939.54,0.12,712.7448
2019-05-07 03:18:03,buy,5939.54,0.0362,215.011348
2019-05-07 03:18:05,buy,5939.54,0.0505,299.94677
2019-05-07 03:18:06,buy,5939.54,0.1,593.954
2019-05-07 03:18:07,buy,5939.54,0.0505,299.94677
2019-05-07 03:18:08,buy,5939.54,0.1335,792.92859
2019-05-07 03:18:08,buy,5939.54,0.0163,96.814502
2019-05-07 03:18:09,buy,5939.54,0.1,593.954
2019-05-07 03:18:09,buy,5939.54,0.2561,1521.116194
2019-05-07 03:18:09,buy,5939.54,0.005,29.6977
2019-05-07 03:18:09,buy,5939.54,0.0598,355.184492
2019-05-07 03:18:10,buy,5939,0.042,249.438
2019-05-07 03:18:10,buy,5938.23,0.0392,232.778616
2019-05-07 03:18:10,buy,5938.23,0.1599,949.522977
2019-05-07 03:18:19,buy,5938.23,0.137,813.53751
2019-05-07 03:18:22,buy,5938.23,0.076,451.30548
2019-05-07 03:18:22,buy,5938.23,0.0333,197.743059
2019-05-07 03:18:22,buy,5938.23,0.0886,526.127178
2019-05-07 03:18:23,buy,5938.23,0.0554,328.977942
2019-05-07 03:18:23,buy,5937.99,0.1,593.799
2019-05-07 03:18:25,buy,5939,0.025,148.475
2019-05-07 03:18:26,buy,5939,0.025,148.475
2019-05-07 03:18:26,buy,5937.97,0.005,29.68985
2019-05-07 03:18:27,buy,5937.97,0.015,89.06955
2019-05-07 03:18:30,buy,5937.97,0.0012,7.125564
2019-05-07 03:18:38,buy,5938.3,0.0024,14.25192
2019-05-07 03:18:39,buy,5938.3,0.137,813.5471
2019-05-07 03:18:42,buy,5938.3,0.0048,28.50384
2019-05-07 03:18:43,buy,5938.3,0.0607,360.45481
2019-05-07 03:18:43,buy,5938.3,0.0019,11.28277
2019-05-07 03:18:44,buy,5938.3,0.0019,11.28277
2019-05-07 03:18:44,buy,5938.3,0.0448,266.03584
2019-05-07 03:18:44,buy,5938.3,0.01,59.383
2019-05-07 03:18:45,buy,5938.3,0.01,59.383
2019-05-07 03:18:45,buy,5938.3,0.0229,135.98707
2019-05-07 03:18:47,buy,5938,0.0208,123.5104
2019-05-07 03:18:50,buy,5938,0.0292,173.3896
2019-05-07 03:18:51,buy,5937.97,0.095,564.10715
2019-05-07 03:18:53,sell,5938.3,0.078,463.1874
2019-05-07 03:18:55,buy,5937.97,0.1,593.797
2019-05-07 03:18:55,buy,5937.97,0.48,2850.2256
2019-05-07 03:18:55,buy,5937.97,0.1,593.797
2019-05-07 03:18:55,buy,5937.97,0.1281,760.653957
2019-05-07 03:18:55,buy,5937.85,0.3563,2115.655955
2019-05-07 03:18:56,buy,5937.85,0.0505,299.861425
2019-05-07 03:18:56,buy,5937.85,0.0175,103.912375
2019-05-07 03:18:57,buy,5937.85,0.0079,46.909015
2019-05-07 03:18:57,buy,5937.85,0.024,142.5084
2019-05-07 03:18:58,buy,5937.85,0.0505,299.861425
2019-05-07 03:18:58,buy,5937.85,0.02,118.757
2019-05-07 03:19:01,buy,5937.85,0.0505,299.861425
2019-05-07 03:19:02,buy,5937.85,0.2928,1738.60248
2019-05-07 03:19:02,buy,5937.85,0.00000000,0
2019-05-07 03:19:02,buy,5936.84,0.011,65.30524
2019-05-07 03:19:02,buy,5936.61,0.002,11.87322
2019-05-07 03:19:02,buy,5936.57,0.0002,1.187314
2019-05-07 03:19:04,buy,5935.44,0.002,11.87088
2019-05-07 03:19:04,buy,5935.44,0.0174,103.276656
2019-05-07 03:19:04,buy,5935.44,0.0154,91.405776
2019-05-07 03:19:04,buy,5935.44,0.0065,38.58036
2019-05-07 03:19:05,buy,5935.44,0.0194,115.147536
2019-05-07 03:19:08,buy,5935.44,0.0014,8.309616
2019-05-07 03:19:12,buy,5935.44,0.0011,6.528984
2019-05-07 03:19:13,sell,5936.37,0.0373,221.426601
2019-05-07 03:19:13,sell,5938.27,0.2687,1595.613149
2019-05-07 03:19:22,buy,5935.44,0.0084,49.857696
2019-05-07 03:19:23,buy,5935.44,0.1865,1106.95956
2019-05-07 03:19:33,sell,5935.43,0.0169,100.308767
2019-05-07 03:19:34,sell,5935.3,0.0009,5.34177
2019-05-07 03:19:35,buy,5935.42,0.0725,430.31795
2019-05-07 03:19:37,buy,5935.42,0.0021,12.464382
2019-05-07 03:19:37,buy,5935.42,0.0023,13.651466
2019-05-07 03:19:38,buy,5935.42,0.055,326.4481
2019-05-07 03:19:38,buy,5935.29,0.001,5.93529
2019-05-07 03:19:38,buy,5935.21,0.0013,7.715773
2019-05-07 03:19:45,buy,5935.21,0.0003,1.780563
2019-05-07 03:19:45,buy,5935.18,0.0009,5.341662
2019-05-07 03:19:45,buy,5935.16,0.019,112.76804
2019-05-07 03:19:45,buy,5934,0.0066,39.1644
2019-05-07 03:19:45,buy,5934,0.0404,239.7336
2019-05-07 03:19:55,buy,5933.08,0.003,17.79924
2019-05-07 03:19:55,buy,5933,0.0275,163.1575
2019-05-07 03:19:56,buy,5933,0.0062,36.7846
2019-05-07 03:19:56,buy,5932.6,0.0244,144.75544
2019-05-07 03:19:56,buy,5930.86,0.003,17.79258
2019-05-07 03:19:56,buy,5930.86,0.003,17.79258
2019-05-07 03:19:57,buy,5930.86,0.003,17.79258
2019-05-07 03:19:57,buy,5930.85,0.0009,5.337765
2019-05-07 03:19:57,buy,5930.08,0.0144,85.393152
2019-05-07 03:19:58,buy,5930.1,0.3,1779.03
2019-05-07 03:19:58,buy,5930.08,0.0054,32.022432
2019-05-07 03:19:58,buy,5930,0.0248,147.064
2019-05-07 03:19:58,buy,5930,0.0169,100.217
2019-05-07 03:19:58,buy,5929.41,0.002,11.85882
2019-05-07 03:19:58,buy,5927.68,0.0768,455.245824
2019-05-07 03:19:58,buy,5927.29,0.4355,2581.334795
2019-05-07 03:20:02,buy,5927.17,0.0901,534.038017
2019-05-07 03:20:02,buy,5926.61,0.002,11.85322
2019-05-07 03:20:02,buy,5926.54,0.0395,234.09833
2019-05-07 03:20:02,sell,5929.48,0.0054,32.019192
2019-05-07 03:20:09,sell,5929.48,0.0001,0.592948
2019-05-07 03:20:10,sell,5935.42,0.3369,1999.642998
2019-05-07 03:20:20,buy,5926.57,0.0946,560.653522
2019-05-07 03:20:24,buy,5926.57,0.3473,2058.297761
2019-05-07 03:20:24,buy,5926.57,0.0057,33.781449
2019-05-07 03:20:25,sell,5926.57,0.0567,336.036519
2019-05-07 03:20:25,sell,5926.57,0.0379,224.617003
2019-05-07 03:20:25,buy,5926.57,0.0055,32.596135
2019-05-07 03:20:25,buy,5926.56,0.0125,74.082
2019-05-07 03:20:43,buy,5926.48,0.5057,2997.020936
2019-05-07 03:20:43,buy,5923.99,0.0945,559.817055
2019-05-07 03:20:43,buy,5923.87,0.4157,2462.552759
2019-05-07 03:20:43,buy,5922.75,0.0901,533.639775
2019-05-07 03:20:43,buy,5922,0.4531,2683.2582
2019-05-07 03:20:58,buy,5923.13,0.0131,77.593003
2019-05-07 03:20:58,buy,5923.13,0.0027,15.992451
2019-05-07 03:21:07,sell,5923.49,0.0016,9.477584
2019-05-07 03:21:07,sell,5923.5,0.2984,1767.5724
2019-05-07 03:21:07,sell,5923.5,0.0016,9.4776
2019-05-07 03:21:08,sell,5923.5,0.0815,482.76525
2019-05-07 03:21:08,sell,5923.5,0.0243,143.94105
2019-05-07 03:21:09,sell,5926.48,0.0018,10.667664
2019-05-07 03:21:09,sell,5930.97,0.0901,534.380397
2019-05-07 03:21:09,buy,5932.41,0.0298,176.785818
2019-05-07 03:21:09,buy,5932.41,0.0123,72.968643
2019-05-07 03:21:09,buy,5932.41,0.0237,140.598117
2019-05-07 03:21:11,sell,5926.48,0.0123,72.895704
2019-05-07 03:21:15,sell,5923.5,0.0127,75.22845
2019-05-07 03:21:15,sell,5923.5,0.01,59.235
2019-05-07 03:21:15,sell,5923.5,0.0725,429.45375
2019-05-07 03:21:15,sell,5926.48,0.0105,62.22804
2019-05-07 03:21:17,sell,5926.48,0.0371,219.872408
2019-05-07 03:21:17,sell,5930.93,0.023,136.41139
2019-05-07 03:21:18,sell,5930.93,0.0173,102.605089
2019-05-07 03:21:19,buy,5923.16,0.004,23.69264
2019-05-07 03:21:19,sell,5930.93,0.0103,61.088579
2019-05-07 03:21:19,sell,5932.38,0.0127,75.341226
2019-05-07 03:21:20,buy,5923.18,0.3,1776.954
2019-05-07 03:21:20,buy,5923.13,0.1056,625.482528
2019-05-07 03:21:21,sell,5923.12,0.0271,160.516552
2019-05-07 03:21:21,sell,5923.12,0.01,59.2312
2019-05-07 03:21:21,sell,5923.12,0.01,59.2312
2019-05-07 03:21:21,sell,5923.12,0.0289,171.178168
2019-05-07 03:21:22,sell,5923.12,0.0184,108.985408
2019-05-07 03:21:25,buy,5929.04,0.0039,23.123256
2019-05-07 03:21:27,buy,5929.04,0.012,71.14848
2019-05-07 03:21:32,buy,5924.61,0.0066,39.102426
2019-05-07 03:21:32,buy,5924.61,0.05,296.2305
2019-05-07 03:21:32,sell,5929.03,0.0053,31.423859
2019-05-07 03:21:33,sell,5932.56,0.005,29.6628
2019-05-07 03:21:34,sell,5926.48,0.05,296.324
2019-05-07 03:21:36,buy,5932.41,0.006,35.59446
2019-05-07 03:21:38,buy,5932.41,0.004,23.72964
2019-05-07 03:21:38,sell,5930.93,0.0044,26.096092
2019-05-07 03:21:41,sell,5930.94,0.001,5.93094
2019-05-07 03:21:41,sell,5930.94,0.0317,188.010798
2019-05-07 03:21:41,sell,5930.94,0.0179,106.163826
2019-05-07 03:21:41,sell,5932.82,0.001,5.93282
2019-05-07 03:21:41,sell,5936.56,0.0178,105.670768
2019-05-07 03:21:44,sell,5936.56,0.0045,26.71452
2019-05-07 03:21:51,buy,5928.7,0.05,296.435
2019-05-07 03:21:51,buy,5928.68,0.0901,534.174068
2019-05-07 03:22:14,sell,5927.3,0.0503,298.14319
2019-05-07 03:22:15,sell,5927.3,0.0001,0.59273
2019-05-07 03:22:23,sell,5935.15,0.007,41.54605
2019-05-07 03:22:24,buy,5933.2,0.0099,58.73868
2019-05-07 03:22:24,buy,5933.2,0.01,59.332
2019-05-07 03:22:25,sell,5935.15,0.0046,27.30169
2019-05-07 03:22:37,buy,5929.8,0.0047,27.87006
2019-05-07 03:22:43,sell,5935,0.003,17.805
2019-05-07 03:22:46,sell,5935,0.0168,99.708
2019-05-07 03:23:01,buy,5927.01,0.0034,20.151834
2019-05-07 03:23:48,sell,5935,0.0278,164.993
2019-05-07 03:23:52,buy,5928.41,0.5355,3174.663555
2019-05-07 03:23:53,sell,5928.39,0.0012,7.114068
2019-05-07 03:24:05,sell,5935,0.1087,645.1345
2019-05-07 03:24:05,sell,5935,0.0913,541.8655
2019-05-07 03:24:17,buy,5930.22,0.05,296.511
2019-05-07 03:24:17,buy,5930.21,0.4266,2529.827586
2019-05-07 03:24:23,buy,5930.2,0.3,1779.06
2019-05-07 03:24:32,buy,5930.25,0.3926,2328.21615
2019-05-07 03:24:37,sell,5934.99,0.0092,54.601908
2019-05-07 03:24:37,sell,5934.99,0.0221,131.163279
2019-05-07 03:24:38,buy,5930.24,0.3,1779.072
2019-05-07 03:24:48,sell,5934.99,0.006,35.60994
2019-05-07 03:24:51,buy,5930.21,0.4078,2418.339638
2019-05-07 03:24:52,buy,5930.2,0.003,17.7906
2019-05-07 03:24:52,buy,5929.03,0.2208,1309.129824
2019-05-07 03:24:58,sell,5934.99,0.006,35.60994
2019-05-07 03:25:02,buy,5928.64,0.0899,532.984736
2019-05-07 03:25:03,sell,5934.99,0.0049,29.081451
2019-05-07 03:25:13,buy,5934.98,0.0581,344.822338
2019-05-07 03:25:13,buy,5934.98,0.0388,230.277224
2019-05-07 03:25:14,buy,5932.35,0.0232,137.63052
2019-05-07 03:25:15,sell,5929.05,0.002,11.8581
2019-05-07 03:25:16,sell,5929.05,0.0004,2.37162
2019-05-07 03:25:16,sell,5933.5,0.0005,2.96675
2019-05-07 03:25:17,buy,5930.83,0.0007,4.151581
2019-05-07 03:25:17,sell,5928.64,0.01,59.2864
2019-05-07 03:25:17,sell,5928.64,0.0666,394.847424
2019-05-07 03:25:17,sell,5928.64,0.005,29.6432
2019-05-07 03:25:31,buy,5928.44,0.2816,1669.448704
2019-05-07 03:25:34,buy,5928.44,0.05,296.422
2019-05-07 03:25:34,buy,5928.44,0.05,296.422
2019-05-07 03:25:34,buy,5928.43,0.2,1185.686
2019-05-07 03:26:14,buy,5928.41,0.0118,69.955238
2019-05-07 03:26:50,buy,5928.43,0.0325,192.673975
2019-05-07 03:26:50,sell,5932.73,0.007,41.52911
2019-05-07 03:26:51,buy,5928.45,0.3,1778.535
2019-05-07 03:26:51,buy,5928.43,0.4503,2669.572029
2019-05-07 03:26:51,buy,5928.43,0.0173,102.561839
2019-05-07 03:26:51,buy,5928.42,0.3765,2232.05013
2019-05-07 03:26:51,sell,5928.41,0.05,296.4205
2019-05-07 03:26:51,sell,5928.41,0.4301,2549.809141
2019-05-07 03:26:52,sell,5928.41,0.1743,1033.321863
2019-05-07 03:26:52,sell,5928.41,0.01,59.2841
2019-05-07 03:26:52,sell,5928.41,0.0118,69.955238
2019-05-07 03:26:52,sell,5928.41,0.1374,814.563534
2019-05-07 03:26:53,sell,5928.41,0.01,59.2841
2019-05-07 03:26:53,sell,5928.41,0.0065,38.534665
2019-05-07 03:26:53,sell,5928.41,0.01,59.2841
2019-05-07 03:26:55,sell,5928.41,0.01,59.2841
2019-05-07 03:26:59,sell,5928.41,0.18,1067.1138
2019-05-07 03:27:01,buy,5927.13,0.3,1778.139
2019-05-07 03:27:04,sell,5927.13,0.0656,388.819728
2019-05-07 03:27:04,sell,5927.13,0.0539,319.472307
2019-05-07 03:27:04,buy,5927.11,0.05,296.3555
2019-05-07 03:27:05,sell,5927.11,0.0506,299.911766
2019-05-07 03:27:05,sell,5927.11,0.1494,885.510234
2019-05-07 03:27:05,sell,5927.13,0.1805,1069.846965
2019-05-07 03:27:05,sell,5928.41,0.0001,0.592841
2019-05-07 03:27:05,sell,5932.73,0.0503,298.416319
2019-05-07 03:27:06,sell,5932.73,0.1577,935.591521
2019-05-07 03:27:10,buy,5927.1,0.0008,4.74168
2019-05-07 03:27:11,sell,5927.11,0.01,59.2711
2019-05-07 03:27:12,sell,5927.11,0.0019,11.261509
2019-05-07 03:27:12,sell,5927.11,0.0019,11.261509
2019-05-07 03:27:13,sell,5927.11,0.092,545.29412
2019-05-07 03:27:15,sell,5927.11,0.0245,145.214195
2019-05-07 03:27:15,sell,5927.11,0.0103,61.049233
2019-05-07 03:27:37,buy,5927.15,0.364,2157.4826
2019-05-07 03:27:41,buy,5932.73,0.2,1186.546
2019-05-07 03:27:54,buy,5927.17,0.0806,477.729902
2019-05-07 03:27:56,sell,5928.43,0.0008,4.742744
2019-05-07 03:28:17,sell,5928.42,0.01,59.2842
2019-05-07 03:28:22,buy,5927.23,0.4279,2536.261717
2019-05-07 03:28:50,buy,5927.14,0.1004,595.084856
2019-05-07 03:29:00,buy,5927.12,0.3,1778.136
2019-05-07 03:29:03,sell,5928.42,0.0007,4.149894
2019-05-07 03:29:03,sell,5928.42,0.0012,7.114104
2019-05-07 03:29:10,buy,5927.1,0.0272,161.21712
2019-05-07 03:29:37,buy,5927.1,0.022,130.3962
2019-05-07 03:29:37,buy,5927.1,0.014,82.9794
2019-05-07 03:29:37,buy,5927,0.05,296.35
2019-05-07 03:29:37,buy,5923.34,0.0942,557.978628
2019-05-07 03:29:37,buy,5923.05,0.1214,719.05827
2019-05-07 03:29:37,buy,5922.55,0.351,2078.81505
2019-05-07 03:29:38,sell,5922.55,0.0524,310.34162
2019-05-07 03:29:38,sell,5922.55,0.01,59.2255
2019-05-07 03:29:38,sell,5922.55,0.1979,1172.072645
2019-05-07 03:29:38,sell,5922.55,0.0136,80.54668
2019-05-07 03:29:38,sell,5922.55,0.0035,20.728925
2019-05-07 03:29:39,sell,5922.55,0.0195,115.489725
2019-05-07 03:29:39,sell,5922.55,0.0032,18.95216
2019-05-07 03:29:39,sell,5922.55,1,5922.55
2019-05-07 03:29:39,sell,5922.55,0.0064,37.90432
2019-05-07 03:29:39,sell,5922.55,0.0141,83.507955
2019-05-07 03:29:39,sell,5922.55,0.0506,299.68103
2019-05-07 03:29:39,sell,5922.55,0.0141,83.507955
2019-05-07 03:29:40,sell,5922.55,0.417,2469.70335
2019-05-07 03:29:40,sell,5928.42,0.283,1677.74286
2019-05-07 03:29:40,sell,5928.42,0.5167,3063.214614
2019-05-07 03:30:22,buy,5922,0.0094,55.6668
2019-05-07 03:30:31,buy,5922,0.0015,8.883
2019-05-07 03:30:36,buy,5922,0.0089,52.7058
2019-05-07 03:30:41,buy,5922,0.0207,122.5854
2019-05-07 03:30:44,sell,5922,0.0151,89.4222
2019-05-07 03:30:44,sell,5924.06,0.0016,9.478496
2019-05-07 03:31:19,buy,5921.05,0.011,65.13155
2019-05-07 03:31:42,buy,5921,0.0617,365.3257
2019-05-07 03:31:47,sell,5921.02,0.0921,545.325942
2019-05-07 03:31:48,sell,5921.02,0.0153,90.591606
2019-05-07 03:31:52,sell,5921.02,0.0019,11.249938
2019-05-07 03:31:53,sell,5921.02,0.0019,11.249938
2019-05-07 03:31:56,buy,5921,0.0993,587.9553
2019-05-07 03:31:56,buy,5921,0.4849,2871.0929
2019-05-07 03:31:58,buy,5921,0.1125,666.1125
2019-05-07 03:32:01,buy,5921,0.2241,1326.8961
2019-05-07 03:32:01,buy,5921,0.0726,429.8646
2019-05-07 03:32:05,buy,5920.86,0.003,17.76258
2019-05-07 03:32:14,sell,5920.36,0.001,5.92036
2019-05-07 03:32:15,buy,5919.55,0.003,17.75865
2019-05-07 03:32:18,sell,5920.36,0.0052,30.785872
2019-05-07 03:32:38,sell,5917.7,0.0038,22.48726
2019-05-07 03:32:39,sell,5917.7,0.0032,18.93664
2019-05-07 03:32:40,sell,5920.36,0.0101,59.795636
2019-05-07 03:32:40,sell,5920.85,0.1899,1124.369415
2019-05-07 03:32:43,sell,5920.85,0.0049,29.012165
2019-05-07 03:33:19,sell,5914.66,0.0009,5.323194
2019-05-07 03:33:19,sell,5919.08,0.0298,176.388584
2019-05-07 03:33:20,sell,5919.08,0.0159,94.113372
2019-05-07 03:33:20,sell,5919.08,0.043,254.52044
2019-05-07 03:33:20,sell,5919.08,0.0014,8.286712
2019-05-07 03:33:20,sell,5920.59,0.0469,277.675671
2019-05-07 03:33:22,buy,5919.08,0.0017,10.062436
2019-05-07 03:33:24,buy,5919.08,0.0276,163.366608
2019-05-07 03:33:24,buy,5919.08,0.0103,60.966524
2019-05-07 03:33:24,buy,5919.08,0.0114,67.477512
2019-05-07 03:33:31,buy,5913.22,0.4321,2555.102362
2019-05-07 03:33:42,sell,5913.27,0.4074,2409.066198
2019-05-07 03:33:43,sell,5913.27,0.0542,320.499234
2019-05-07 03:33:43,sell,5913.27,0.01,59.1327
2019-05-07 03:33:43,sell,5913.27,0.01,59.1327
2019-05-07 03:33:44,sell,5913.27,0.01,59.1327
2019-05-07 03:33:44,sell,5913.27,0.0356,210.512412
2019-05-07 03:33:44,sell,5917.6,0.0037,21.89512
2019-05-07 03:33:44,sell,5917.6,0.01,59.176
2019-05-07 03:33:44,sell,5917.6,0.01,59.176
2019-05-07 03:33:45,sell,5917.6,0.0257,152.08232
2019-05-07 03:33:45,sell,5919,0.0022,13.0218
2019-05-07 03:33:47,sell,5919,0.0483,285.8877
2019-05-07 03:33:57,buy,5914.76,0.033,195.18708
2019-05-07 03:34:15,buy,5914.75,0.0151,89.312725
2019-05-07 03:34:15,buy,5914.75,0.4617,2730.840075
2019-05-07 03:34:15,buy,5914.75,1.7197,10171.595575
2019-05-07 03:34:17,buy,5914.75,0.0119,70.385525
2019-05-07 03:34:22,buy,5914.75,0.0786,464.89935
2019-05-07 03:34:25,buy,5914.75,0.0356,210.5651
2019-05-07 03:34:27,buy,5914.75,0.0894,528.77865
2019-05-07 03:34:27,sell,5914.76,0.0034,20.110184
2019-05-07 03:34:27,buy,5914.75,0.3,1774.425
2019-05-07 03:34:35,buy,5910,0.0071,41.961
2019-05-07 03:35:16,sell,5911.76,0.1615,954.74924
2019-05-07 03:35:44,sell,5914.76,0.0002,1.182952
2019-05-07 03:35:44,sell,5919,0.1998,1182.6162
2019-05-07 03:35:45,sell,5914.75,0.2949,1744.259775
2019-05-07 03:35:45,sell,5919,0.0051,30.1869
2019-05-07 03:35:47,sell,5914.75,0.0123,72.751425
2019-05-07 03:35:48,sell,5914.75,0.1006,595.02385
2019-05-07 03:35:48,sell,5914.75,0.7058,4174.63055
2019-05-07 03:35:48,sell,5914.75,0.1813,1072.344175
2019-05-07 03:35:49,sell,5919,0.0248,146.7912
2019-05-07 03:35:51,sell,5919,0.0248,146.7912
2019-05-07 03:35:51,buy,5916.24,0.0011,6.507864
2019-05-07 03:35:52,buy,5916.46,0.0517,305.880982
2019-05-07 03:35:59,sell,5919,0.1233,729.8127
2019-05-07 03:35:59,sell,5920.6,0.0191,113.08346
2019-05-07 03:35:59,sell,5920.61,0.1,592.061
2019-05-07 03:36:08,sell,5920.85,0.3,1776.255
2019-05-07 03:36:12,sell,5920.85,0.2,1184.17
2019-05-07 03:36:14,sell,5920.85,0.0227,134.403295
2019-05-07 03:36:17,sell,5920.85,0.4408,2609.91068
2019-05-07 03:36:17,sell,5921,0.0879,520.4559
2019-05-07 03:36:19,buy,5920.61,0.2323,1375.357703
2019-05-07 03:36:21,buy,5920.61,0.0025,14.801525
2019-05-07 03:36:22,sell,5921,0.0029,17.1709
2019-05-07 03:36:22,sell,5925,0.0867,513.6975
2019-05-07 03:36:24,sell,5925,0.2741,1624.0425
2019-05-07 03:36:39,sell,5925,0.0409,242.3325
2019-05-07 03:36:51,sell,5924.99,0.0005,2.962495
2019-05-07 03:36:51,sell,5925,0.0003,1.7775
2019-05-07 03:36:57,sell,5925,0.0009,5.3325
2019-05-07 03:37:05,sell,5925,0.2436,1443.33
2019-05-07 03:37:05,sell,5925,0.017,100.725
2019-05-07 03:37:05,sell,5927.11,0.0057,33.784527
2019-05-07 03:37:05,sell,5927.11,0.0337,199.743607
2019-05-07 03:37:13,sell,5927.1,0.0224,132.76704
2019-05-07 03:37:24,sell,5926.31,0.0901,533.960531
2019-05-07 03:37:24,buy,5926.31,0.4109,2435.120779
2019-05-07 03:38:12,buy,5921.05,0.3,1776.315
2019-05-07 03:38:12,buy,5921.03,0.0607,359.406521
2019-05-07 03:38:12,buy,5921,0.05,296.05
2019-05-07 03:38:12,buy,5920.61,0.0528,312.608208
2019-05-07 03:38:12,buy,5920.61,0.0509,301.359049
2019-05-07 03:38:19,sell,5920.61,0.0126,74.599686
2019-05-07 03:38:19,sell,5920.61,0.0672,397.864992
2019-05-07 03:38:30,buy,5917.62,0.0066,39.056292
2019-05-07 03:38:34,buy,5917.62,0.0192,113.618304
2019-05-07 03:39:01,sell,5920.61,0.0001,0.592061
2019-05-07 03:39:01,sell,5927.11,0.0171,101.353581
2019-05-07 03:39:05,sell,5927.11,0.0337,199.743607
2019-05-07 03:39:13,sell,5927.11,0.0015,8.890665
2019-05-07 03:39:31,sell,5927.11,0.2,1185.422
2019-05-07 03:39:34,sell,5927.11,0.0013,7.705243
2019-05-07 03:39:35,sell,5927.11,0.001,5.92711
2019-05-07 03:39:35,sell,5927.11,0.001,5.92711
2019-05-07 03:39:36,buy,5924.36,0.0113,66.945268
2019-05-07 03:39:41,sell,5927.11,0.0014,8.297954
2019-05-07 03:39:41,sell,5927.11,0.001,5.92711
2019-05-07 03:39:41,sell,5927.11,0.001,5.92711
2019-05-07 03:39:45,buy,5924.36,0.0124,73.462064
2019-05-07 03:39:46,sell,5927.05,0.001,5.92705
2019-05-07 03:39:58,sell,5927.05,0.0832,493.13056
2019-05-07 03:40:01,sell,5927.05,0.0272,161.21576
2019-05-07 03:40:01,sell,5927.1,0.2495,1478.81145
2019-05-07 03:40:01,sell,5927.11,0.0233,138.101663
2019-05-07 03:40:16,sell,5927.11,0.0654,387.632994
2019-05-07 03:40:21,sell,5927.11,0.01,59.2711
2019-05-07 03:40:21,sell,5927.11,0.0701,415.490411
2019-05-07 03:40:21,sell,5927.11,0.01,59.2711
2019-05-07 03:40:42,sell,5927.1,0.1346,797.78766
2019-05-07 03:40:42,sell,5927.11,0.7603,4506.381733
2019-05-07 03:41:08,sell,5921.17,0.0034,20.131978
2019-05-07 03:41:09,sell,5921.17,0.00000000,0
2019-05-07 03:41:09,sell,5927.1,0.0034,20.15214
2019-05-07 03:42:23,buy,5922.65,0.0022,13.02983
2019-05-07 03:42:26,sell,5922.65,0.0044,26.05966
2019-05-07 03:42:27,sell,5922.65,0.0358,212.03087
2019-05-07 03:42:29,sell,5922.65,0.0138,81.73257
2019-05-07 03:42:36,sell,5922.65,0.2837,1680.255805
2019-05-07 03:42:40,buy,5924.82,0.0509,301.573338
2019-05-07 03:42:44,buy,5924.82,0.6654,3942.375228
2019-05-07 03:42:44,buy,5922.65,0.0287,169.980055
2019-05-07 03:42:44,buy,5922.1,0.4402,2606.90842
2019-05-07 03:42:55,buy,5920.93,0.1001,592.685093
2019-05-07 03:43:15,sell,5920.93,0.0506,299.599058
2019-05-07 03:43:16,sell,5920.93,0.01,59.2093
2019-05-07 03:43:16,sell,5920.93,0.1213,718.208809
2019-05-07 03:43:17,sell,5920.93,0.0104,61.577672
2019-05-07 03:43:17,sell,5920.93,0.0789,467.161377
2019-05-07 03:43:17,sell,5920.93,0.01,59.2093
2019-05-07 03:43:17,sell,5920.93,0.0506,299.599058
2019-05-07 03:43:18,sell,5920.93,0.01,59.2093
2019-05-07 03:43:18,sell,5920.93,0.0562,332.756266
2019-05-07 03:43:18,sell,5920.93,0.5166,3058.752438
2019-05-07 03:43:21,sell,5925,0.0104,61.62
2019-05-07 03:43:34,buy,5922.42,0.0024,14.213808
2019-05-07 03:43:34,sell,5925,0.055,325.875
2019-05-07 03:43:45,buy,5922.42,0.0799,473.201358
2019-05-07 03:44:47,buy,5922.43,0.0254,150.429722
